tm,ZP,CMD,XJ,ML,SP,GC,MT,DX,LY,MTG,HNC,HJ,LCK,LS,OBS
2027/1/28 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2212
2027/1/28 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3063
2027/1/28 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.5415
2027/1/28 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.9205
2027/1/28 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.4375
2027/1/28 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0866
2027/1/28 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.8624
2027/1/28 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7597
2027/1/28 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.77348
2027/1/28 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.89898
2027/1/28 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.13161
2027/1/28 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.46699
2027/1/28 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.90095
2027/1/28 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.42948
2027/1/29 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.04875
2027/1/29 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.75508
2027/1/29 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.54496
2027/1/29 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.41504
2027/1/29 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.36209
2027/1/29 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.38304
2027/1/29 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.47492
2027/1/29 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.63491
2027/1/29 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8603
2027/1/29 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1485
2027/1/29 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.49702
2027/1/29 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.90349
2027/1/29 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.36561
2027/1/29 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8812
2027/1/29 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.44817
2027/1/29 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.06451
2027/1/29 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.72828
2027/1/29 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.43765
2027/1/29 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.19084
2027/1/29 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.98616
2027/1/29 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.82198
2027/1/29 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.69673
2027/1/29 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.60892
2027/1/29 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.55712
2027/1/30 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.53995
2027/1/30 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.55608
2027/1/30 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.60424
2027/1/30 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.68323
2027/1/30 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.79187
2027/1/30 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.92905
2027/1/30 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.09369
2027/1/30 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.28475
2027/1/30 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.50124
2027/1/30 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.74223
2027/1/30 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.00679
2027/1/30 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.29404
2027/1/30 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.60315
2027/1/30 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.93331
2027/1/30 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.28374
2027/1/30 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6537
2027/1/30 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.04247
2027/1/30 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.44937
2027/1/30 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.87373
2027/1/30 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.31493
2027/1/30 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.77234
2027/1/30 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2454
2027/1/30 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.73353
2027/1/30 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.23619
2027/1/31 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75287
2027/1/31 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.28306
2027/1/31 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8263
2027/1/31 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.38211
2027/1/31 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.95005
2027/1/31 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5297
2027/1/31 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.12065
2027/1/31 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72251
2027/1/31 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.33489
2027/1/31 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.95744
2027/1/31 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5898
2027/1/31 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.23163
2027/1/31 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.88262
2027/1/31 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.54245
2027/1/31 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21083
2027/1/31 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.88746
2027/1/31 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57206
2027/1/31 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26438
2027/1/31 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.96415
2027/1/31 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.67114
2027/1/31 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38509
2027/1/31 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.10578
2027/1/31 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.833
2027/1/31 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56653
2027/2/1 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.30616
2027/2/1 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05171
2027/2/1 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.80298
2027/2/1 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55978
2027/2/1 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.32196
2027/2/1 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.08933
2027/2/1 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.86173
2027/2/1 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63901
2027/2/1 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.42102
2027/2/1 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20761
2027/2/1 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,5.378714,14.99864
2027/2/1 11:00,0,0,0,1.702702,1.047815,0,0,0,0,0,0,0,1.021621,0,14.79398
2027/2/1 12:00,0,0,0,0,0,0,0,0,0.573952,0,0,0,0,0,14.5935
2027/2/1 13:00,0.983333,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39707
2027/2/1 14:00,1.534278,0,0.815085,0,0.791112,0,0,0,1.438385,0,0,0,0,0,14.20457
2027/2/1 15:00,0,0,0,0,0,0,0,0,0.781212,0,0,0,0,0,14.01589
2027/2/1 16:00,0,0.033333,0,0.044445,0.113333,0,0.166667,0,0,0,0,0.033333,0.033333,0,13.83091
2027/2/1 17:00,0,0,0,0,0,0.204983,0.368969,0.139388,0.102491,0,0.081993,0.040997,0.12299,0,13.64952
2027/2/1 18:00,0,0,0,0,0,0,0,0,0,1.131398,0,0.348122,0,0,13.47163
2027/2/1 19:00,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,13.29713
2027/2/1 20:00,0,0,2.606889,0,0,0,0,0,0,0,0,0,0,0,13.12592
2027/2/1 21:00,0,1.160107,0,0,0,0,2.552235,0,0,15.08139,0,0,0,0,12.95791
2027/2/1 22:00,0.644763,0,0,1.568342,3.883442,1.58198,1.672898,0.209112,0.348521,0.585514,0.627337,0,0,0,12.79301
2027/2/1 23:00,0,0.2,0.161111,0,0,0.066667,0,0,0,0.033333,0,0,0,0,13.82218
2027/2/2 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8708
2027/2/2 1:00,0.555437,0,0,0,0,0.370292,0,0,0.111087,0,0,0,0.111087,0,14.0381
2027/2/2 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2.091735,16.35171
2027/2/2 3:00,0.261957,0,0.400641,0,0,0.246548,0,0,0.226002,0,0,0,0,0,16.63848
2027/2/2 4:00,0,0,0,0.133333,0,0.210018,0.216667,0,0,0.088889,0.133333,0,0,0,16.67159
2027/2/2 5:00,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,17.09723
2027/2/2 6:00,0,0,0,0,0,0,0,0.466667,0,0,0,0,0,0,17.54742
2027/2/2 7:00,0,0.191667,0.061111,0.066667,0,0.066667,0.05,0,0.033333,0.033333,0.033333,0,0,0,19.48509
2027/2/2 8:00,0.102778,0.073333,0.066667,0.033333,1.266667,0,0.633333,0,0.633333,0,0.566667,0,0,0,21.44647
2027/2/2 9:00,0,0.414521,0,0,0,0.165808,0,0,0,0,0,0,0,0,39.60247
2027/2/2 10:00,3.100459,0,0,5.919272,0,0,0,0,0,0,0,1.183854,0,0,58.57389
2027/2/2 11:00,0,0,0,7.165125,0.601154,0,0,1.262424,0.360693,0.571097,0.721385,0,0,0,57.43545
2027/2/2 12:00,1.000002,0,5.800002,0,0,0,0,0,0,0,0,0,0,1.2,55.69249
2027/2/2 13:00,0,0,0,0,0,0,0,1.2,0,0,0,19.2,0,0,55.46583
2027/2/2 14:00,0,0,0,0,4.8,1.900002,0,5.200002,0,0,0,0,3.6,2.1,53.8313
2027/2/2 15:00,0,0,0,0,0,0,0,0,0,0,0,10.87993,0,3.449733,53.63068
2027/2/2 16:00,0,0,0,0.222553,0,0,3.115738,3.264106,0,0,0.222553,0.296737,0,0.148368,53.09845
2027/2/2 17:00,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,52.21897
2027/2/2 18:00,0,0,0,0,0,0,0,0,0,0,0,0,6.173169,0,50.97815
2027/2/2 19:00,0,0,0,0,0,7.174396,0,0,0,0,0,0,0,0,50.10206
2027/2/2 20:00,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,52.29359
2027/2/2 21:00,0,0,0,0,1.217473,0,3.246595,0,0,0,0,0,0,0,51.35395
2027/2/2 22:00,0,0,0,0,0,0,0.233333,0.041667,0,0,0.116667,0.116667,0.133333,0.05,67.88309
2027/2/2 23:00,0.033333,0,0,0,0.2,0,0.066667,0,0,0,0,0,0,0.466667,91.19335
2027/2/3 0:00,0,0.1,0,0,0,0,0,0.083333,0,0,0,0,0,0,101.3198
2027/2/3 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4207
2027/2/3 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.6827
2027/2/3 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.938
2027/2/3 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.9122
2027/2/3 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.231
2027/2/3 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.5765
2027/2/3 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.7249
2027/2/3 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.1853
2027/2/3 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4309
2027/2/3 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.1488
2027/2/3 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.5126
2027/2/3 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.8232
2027/2/3 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2333
2027/2/3 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.8695
2027/2/3 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.7216
2027/2/3 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.7801
2027/2/3 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.036
2027/2/3 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.4806
2027/2/3 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.1055
2027/2/3 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.903
2027/2/3 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.8656
2027/2/3 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.986
2027/2/3 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2575
2027/2/4 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.6736
2027/2/4 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.228
2027/2/4 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.9149
2027/2/4 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.7286
2027/2/4 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.66365
2027/2/4 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.71498
2027/2/4 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.87767
2027/2/4 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14702
2027/2/4 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.51855
2027/2/4 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.988
2027/2/4 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.55127
2027/2/4 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.20447
2027/2/4 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.94387
2027/2/4 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7659
2027/2/4 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.66716
2027/2/4 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6444
2027/2/4 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.69451
2027/2/4 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.81451
2027/2/4 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.00155
2027/2/4 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.25293
2027/2/4 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.56602
2027/2/4 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.93835
2027/2/4 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.36754
2027/2/4 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8513
2027/2/5 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.38745
2027/2/5 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.97392
2027/2/5 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.60868
2027/2/5 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.28985
2027/2/5 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.01558
2027/2/5 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.78412
2027/2/5 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.59378
2027/2/5 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.44297
2027/2/5 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.33015
2027/2/5 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25382
2027/2/5 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.21259
2027/2/5 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.20508
2027/2/5 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.23002
2027/2/5 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.28614
2027/2/5 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.37226
2027/2/5 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.48724
2027/2/5 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62997
2027/2/5 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.79941
2027/2/5 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.99454
2027/2/5 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2144
2027/2/5 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.45806
2027/2/5 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.72463
2027/2/5 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.01326
2027/2/5 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.32314
2027/2/6 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.65346
2027/2/6 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.00348
2027/2/6 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.37248
2027/2/6 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75977
2027/2/6 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.16466
2027/2/6 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.58653
2027/2/6 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.02477
2027/2/6 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.47877
2027/2/6 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.94798
2027/2/6 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.43184
2027/2/6 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.92985
2027/2/6 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.44149
2027/2/6 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.96629
2027/2/6 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.50378
2027/2/6 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.05351
2027/2/6 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.61507
2027/2/6 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18803
2027/2/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.77201
2027/2/6 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.36662
2027/2/6 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9715
2027/2/6 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5863
2027/2/6 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.21069
2027/2/6 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.84433
2027/2/6 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.48692
2027/2/7 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.13816
2027/2/7 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.79776
2027/2/7 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46545
2027/2/7 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.14095
2027/2/7 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82401
2027/2/7 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.51438
2027/2/7 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21183
2027/2/7 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.91613
2027/2/7 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.62706
2027/2/7 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3444
2027/2/7 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06796
2027/2/7 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.79754
2027/2/7 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53294
2027/2/7 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.27399
2027/2/7 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02052
2027/2/7 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77235
2027/2/7 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52932
2027/2/7 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.29128
2027/2/7 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05807
2027/2/7 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82955
2027/2/7 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.60558
2027/2/7 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.38603
2027/2/7 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17077
2027/2/7 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95967
2027/2/8 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7526
2027/2/8 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54947
2027/2/8 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.35014
2027/2/8 3:00,0,0,0.076672,0,0,0.185292,0,0,0,0,0,0,0,0,15.15452
2027/2/8 4:00,0,0,0,0,0,0,0,0.216667,0.255556,0,0,0,0,1.3,14.9625
2027/2/8 5:00,0,0.152294,0,0,0,0.065269,0,0,0,0,0,0,0,0,14.77398
2027/2/8 6:00,0,0,0,0,0,0,0,0,0.072222,0,0,0,0.088889,0.306667,14.58887
2027/2/8 7:00,0,0,0.05,0.133333,0,0,0.073333,0,0.033333,0,0,0,0,0,14.40706
2027/2/8 8:00,0.166667,0.046667,0,0.125,0.466667,0,0,0.2,0.25,0,0.033333,0.122222,0,0.044445,14.22847
2027/2/8 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05302
2027/2/8 10:00,0,0,1.133333,0.9,0.3,0,0,0,0.033333,0,0,0,0,0,13.88061
2027/2/8 11:00,0,0.2,0.063889,0.166667,0.133333,0,0.066667,0.122222,0.083333,0.033333,0.183333,0.205556,0.116667,0.083333,13.71117
2027/2/8 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54462
2027/2/8 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.38088
2027/2/8 14:00,0,0,0.163889,0,0,0.066667,1.2,0.5,0.177778,0.499131,0.273333,0.566667,0,0,13.21988
2027/2/8 15:00,0.602465,0,0.401643,0.481972,0,0,0.301232,0.401643,0,0,0,0,0,0,13.09034
2027/2/8 16:00,2.697343,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9875
2027/2/8 17:00,0,0,0,0,0,1.5,0,1.2,0,0,0,1.2,0,0,12.85829
2027/2/8 18:00,0,0,0,0,0,0,0,0,0,0,0,1.600002,0,0,12.72693
2027/2/8 19:00,0,0,0,0,0,0,0,0,0,0,0,0,4.599914,0,12.64707
2027/2/8 20:00,0.457686,0,0.610247,0,0,0,0,0,0.46666,0,0,0.215381,0.452301,0,12.795
2027/2/8 21:00,0,0.193921,0,0.166218,0,0,0,0.299192,0,0.083109,0,0.249327,0,0.304733,12.64257
2027/2/8 22:00,0,0,0,0.257308,0,0,0.14035,0.421049,0,0,0.14035,0,0,0,13.49478
2027/2/8 23:00,0.155555,0,0,0.433333,0.185651,0.033333,0.1,0,0,0.133333,0,0.3,0.4,0,13.88696
2027/2/9 0:00,0,0,0,0,0,0,0,0.041667,0,0,0.266667,0,0,0,13.70218
2027/2/9 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52742
2027/2/9 2:00,0.033333,0.033333,0,0,0,0.048,0.933333,0.033333,1.1,0.766667,0,0,0.233333,0,15.0741
2027/2/9 3:00,0,0,0,0,0,0,0,0,0,0.341229,0.118062,0,0.097494,0,16.35794
2027/2/9 4:00,0,0,0,0,0,0,0,2.911527,0,0,1.294012,0,5.952456,0,17.84363
2027/2/9 5:00,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,19.98006
2027/2/9 6:00,0,0.501229,0,2.531637,1.002459,0.445538,1.392303,3.675681,0,0,4.343987,0,0,0,20.81932
2027/2/9 7:00,0,0,0,0,0,0,0,0,3.6,1.2,0,0,0,0,23.78129
2027/2/9 8:00,0,0,0,0,17.60592,0,0,0,0,0,0,0,0,0,25.41707
2027/2/9 9:00,3.531983,0,8.241293,0,0,0,0,0,0,5.886638,4.709311,0,0,0,25.72227
2027/2/9 10:00,0,0,0,0,0,0,0,0,0,0,6,0,0,0,26.08215
2027/2/9 11:00,3.286209,6.259446,0,1.877834,0,0,0,2.973237,0.625945,1.877834,0.938917,0,3.338372,1.251889,27.36248
2027/2/9 12:00,3.89497,0,4.729607,0,1.854747,3.616758,0,1.59972,0.973743,0,0.556424,0,0.417318,0,26.97174
2027/2/9 13:00,0,0,0,0,0,0,0,8.4,0,0,0,0,8.555839,0,26.4117
2027/2/9 14:00,0,1.399998,0,0,0,0,0,1.999998,0,0,0,0,2.4,0,28.99994
2027/2/9 15:00,0.233861,0.092313,0,0,0.984677,0.270786,0.861592,0.246169,0.461567,0.923135,1.538558,1.107761,0.230784,0.225655,28.74954
2027/2/9 16:00,0,0,0.060729,0,0,0.474445,0,3.275901,0.113867,0,2.823894,0,0,0,35.74395
2027/2/9 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,36.37383
2027/2/9 18:00,0,0,0.373695,0,2.831594,0,5.232031,0,0,0,0,0,0,0,54.06799
2027/2/9 19:00,7.145259,0,0,0,0,0,0,0,0,0,0,0,0,0,60.44597
